section,page_title,page_url,source_file,link_url,link_text,http_status,final_url,remote_title,redirect_domain_changed,needs_review,reason
blog,Teaching Our Students to Evaluate Websites,/nhec-blog/22560,blog/teaching-our-students-to-evaluate-websites-22560.md,http://school.discoveryeducation.com/schrockguide/eval.html,a series of website evaluation criteria and worksheets,200,https://www.discoveryeducation.com/,,True,True,redirected to different domain: discoveryeducation.com
blog,Teaching Our Students to Evaluate Websites,/nhec-blog/22560,blog/teaching-our-students-to-evaluate-websites-22560.md,http://www.youtube.com/view_play_list?p=70C64E544AB6F5CF&search_query=information+literacy,Information Literacy,404,https://www.youtube.com/view_play_list?p=70C64E544AB6F5CF&search_query=information+literacy,,False,True,HTTP 404
blog,Teaching Our Students to Evaluate Websites,/nhec-blog/22560,blog/teaching-our-students-to-evaluate-websites-22560.md,http://www.multcolib.org/homework/webeval.html,Evaluating Websites,404,https://multcolib.org/homework/webeval.html,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www2.ed.gov/programs/teachinghistory/constitutionday.html,"lists several essential resources from Federal institutions,",404,https://www.ed.gov/programs/teachinghistory/constitutionday.html,,True,True,HTTP 404; redirected to different domain: ed.gov
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.free.ed.gov/subjects.cfm?subject_id=19,FREE,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://constitutioncenter.org/,National Constitution Center,520,http://constitutioncenter.org/,,False,True,HTTP 520
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.constitutioncenter.org/ncc_edu_Landing.aspx,extensive materials for educators,404,https://constitutioncenter.org/ncc_edu_Landing.aspx,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://72.32.50.200/constitution/,Interactive Constitution,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://constitutioncenter.org/media/audio/ncc_podcasts.xml,via podcasts,520,http://constitutioncenter.org/media/audio/ncc_podcasts.xml,,False,True,HTTP 520
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.uschs.org/Content/63.htm,Capitol Classroom,200,https://capitolhistory.org/,United States Capitol Historical Society,True,True,redirected to different domain: capitolhistory.org
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.uschs.org/Content/20.htm,U.S. Capitol Historical Society,200,https://capitolhistory.org/,United States Capitol Historical Society,True,True,redirected to different domain: capitolhistory.org
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.billofrightsinstitute.org/teach/freeresources/constitutionday/,Bill of Rights Institute,404,https://billofrightsinstitute.org/teach/freeresources/constitutionday/,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.billofrightsinstitute.org/page.aspx?pid=461,Weekly eLessons,404,https://billofrightsinstitute.org/page.aspx?pid=461,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://my.billofrightsinstitute.org/NetCommunity/Page.aspx?pid=253,Educating the Next Generation,404,http://my.billofrightsinstitute.org/NetCommunity/Page.aspx?pid=253,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://thomas.loc.gov/teachers/constitution.html,resources for teachers,530,http://thomas.loc.gov/teachers/constitution.html,,False,True,HTTP 530
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://edsitement.neh.gov/,"EdSITEment,",200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://edsitement.neh.gov/constitution-united-states-america#node-19605,"teaching about the Constitution, amendments, and the people who made it happen",200,https://www.neh.gov/project/edsitement#node-19605,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://edsitement.neh.gov/lesson-plan/preamble-constitution-how-do-you-make-more-perfect-union,The Preamble to the Constitution: How Do You Make a More Perfect Union?,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://edsitement.neh.gov/lesson-plan/constitutional-convention-what-founding-fathers-said,The Constitutional Convention: What the Founding Fathers Said,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://edsitement.neh.gov/lesson-plan/constitutional-convention-four-founding-fathers-you-may-never-have-met,The Constitutional Convention: Four Founding Fathers You May Never Have Met,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.common-place.org/vol-02/no-04/roundtable/,roundtable discussion,200,https://commonplace.online/article/roundtable-turn-washingtons-spies-commentary-jeremy-stoddard-history-turn/,Roundtable on Turn: Washington's Spies - Commentary by Jeremy Stoddard: History and Turn - Commonplace - The Journal of early American Life,True,True,redirected to different domain: commonplace.online
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.common-place.org,*Common-place*,200,https://commonplace.online/,Commonplace,True,True,redirected to different domain: commonplace.online
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.learner.org/resources/series72.html,Annenberg Media: Learner.org,404,https://www.learner.org/resources/series72.html,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.learner.org/about/news.html,Annenberg Newsletter,404,https://www.learner.org/about/news.html,,False,True,HTTP 404
blog,Teaching Resources for Constitution Day,/nhec-blog/19505,blog/teaching-resources-for-constitution-day-19505.md,http://www.streetlaw.org/en/landmark.aspx,Landmark Supreme Court Cases,403,http://www.streetlaw.org/en/landmark.aspx,,False,True,HTTP 403
blog,Teaching Thanksgiving 2011,/nhec-blog/25309,blog/teaching-thanksgiving-2011-25309.md,http://memory.loc.gov/ammem/today/nov25.html,Today in History,TIMEOUT,,,False,True,Timed out after 15s
blog,Teaching Thanksgiving 2011,/nhec-blog/25309,blog/teaching-thanksgiving-2011-25309.md,http://edsitement.neh.gov/search?query=Thanksgiving&partner=all&page=1,EDSITEment,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching Thanksgiving 2011,/nhec-blog/25309,blog/teaching-thanksgiving-2011-25309.md,http://www.gilderlehrman.org/history-by-era/government-and-civics/essays/history-thanksgiving-holiday,modern Thanksgiving,403,https://www.gilderlehrman.org/history-by-era/government-and-civics/essays/history-thanksgiving-holiday,,False,True,HTTP 403
blog,Teaching Thanksgiving 2011,/nhec-blog/25309,blog/teaching-thanksgiving-2011-25309.md,http://www.gilderlehrman.org/history-by-era/early-settlements/resources/first-thanksgiving-celebration,lesson plan,403,https://www.gilderlehrman.org/history-by-era/early-settlements/resources/first-thanksgiving-celebration,,False,True,HTTP 403
blog,Teaching Thanksgiving 2011,/nhec-blog/25309,blog/teaching-thanksgiving-2011-25309.md,http://www.history.com/videos/history-of-the-thanksgiving-holiday#history-of-the-thanksgiving-holiday,short videos,404,https://www.history.com/videos/history-of-the-thanksgiving-holiday#history-of-the-thanksgiving-holiday,,False,True,HTTP 404
blog,Teaching Thanksgiving 2011,/nhec-blog/25309,blog/teaching-thanksgiving-2011-25309.md,http://www.plimoth.org/media/olc/intro.html,Investigating the First Thanksgiving: You are the Historian,404,https://plimoth.org/media/olc/intro.html,,False,True,HTTP 404
blog,Teaching the Constitution,/nhec-blog/22886,blog/teaching-the-constitution-22886.md,http://edsitement.neh.gov/constitution-united-states-america#node-19605,Constitution Day resources,200,https://www.neh.gov/project/edsitement#node-19605,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Teaching the Constitution,/nhec-blog/22886,blog/teaching-the-constitution-22886.md,http://www.constitutioncenter.org/ncc_progs_At_the_Center.aspx#vft,Constitution Center,404,https://constitutioncenter.org/ncc_progs_At_the_Center.aspx#vft,,False,True,HTTP 404
blog,Teaching the Constitution,/nhec-blog/22886,blog/teaching-the-constitution-22886.md,http://www.constitutioncenter.org/ncc_edu_To_Sign_or_Not_to_Sign_The_Ultimate_Constitution_Day_Lesson_Plan.aspx,To Sign or Not to Sign: The Ultimate Constitution Day Lesson Plan,404,https://constitutioncenter.org/ncc_edu_To_Sign_or_Not_to_Sign_The_Ultimate_Constitution_Day_Lesson_Plan.aspx,,False,True,HTTP 404
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://voices.washingtonpost.com/postpartisan/2009/09/with_iran_the_cuban_missile_cr.html,"""the Cuban Missile crisis in slow motion",403,http://voices.washingtonpost.com/postpartisan/2009/09/with_iran_the_cuban_missile_cr.html,,False,True,HTTP 403
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://www.gwu.edu/~nsarchiv/nsa/cuba_mis_cri/declass.htm,Cuban Missile Crisis 1962 Documents Reader,200,https://nsarchive2.gwu.edu/nsa/cuba_mis_cri/declass.htm,"The Cuban Missile Crisis, 1962: The Photographs",True,True,redirected to different domain: nsarchive2.gwu.edu
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://www.gwu.edu/~nsarchiv/nsa/foia.html,Freedom of Information Act (FOIA),200,https://nsarchive.gwu.edu/project/foia,The Freedom of Information Act (FOIA) | National Security Archive,True,True,redirected to different domain: nsarchive.gwu.edu
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://teachingamericanhistory.org/neh/interactives/cubanmissilecrisis/,interactive site from the National Endowment for the Humanities,404,https://teachingamericanhistory.org/neh/interactives/cubanmissilecrisis/,,False,True,HTTP 404
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://www.gwu.edu/~nsarchiv/,National Security Archive,200,https://nsarchive2.gwu.edu/,The National Security Archive,True,True,redirected to different domain: nsarchive2.gwu.edu
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://www.gwu.edu/~nsarchiv/nsa/cuba_mis_cri/brenner.htm,*Turning History on Its Head*,200,https://nsarchive2.gwu.edu/nsa/cuba_mis_cri/brenner.htm,"The Cuban Missile Crisis, 1962: The Photographs",True,True,redirected to different domain: nsarchive2.gwu.edu
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://future.state.gov/index.htm,U.S. Department of State website for youth,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://future.state.gov/future/educators/slideshow/cuba.html,primary sources,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Cuban Missile Crisis,/nhec-blog/23484,blog/teaching-the-cuban-missile-crisis-23484.md,http://www.wordle.net/show/wrdl/262880/Cuban_Missile_Crisis,"vocabulary, documents, and issues",404,https://www.wordle.net/show/wrdl/262880/Cuban_Missile_Crisis,,False,True,HTTP 404
blog,Teaching the Emancipation Proclamation on Constitution Day,/nhec-blog/25700,blog/teaching-the-emancipation-proclamation-on-constitution-day-25700.md,http://emancipation.neh.gov/?et_cid=45149216&et_rid=704445214&linkid=http%3a%2f%2femancipation.neh.gov,Emancipation Resource Portal,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Emancipation Proclamation on Constitution Day,/nhec-blog/25700,blog/teaching-the-emancipation-proclamation-on-constitution-day-25700.md,http://emancipation.neh.gov/emancipation-day-events/live-performance/,performance,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Emancipation Proclamation on Constitution Day,/nhec-blog/25700,blog/teaching-the-emancipation-proclamation-on-constitution-day-25700.md,http://emancipation.neh.gov/live/register/,here,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Emancipation Proclamation on Constitution Day,/nhec-blog/25700,blog/teaching-the-emancipation-proclamation-on-constitution-day-25700.md,http://emancipation.neh.gov/student-contest/,contest,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Emancipation Proclamation on Constitution Day,/nhec-blog/25700,blog/teaching-the-emancipation-proclamation-on-constitution-day-25700.md,http://emancipation.neh.gov/resources/,lesson plans,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching the Emancipation Proclamation on Constitution Day,/nhec-blog/25700,blog/teaching-the-emancipation-proclamation-on-constitution-day-25700.md,http://emancipation.neh.gov/resources/emancipation-timeline/,timeline,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching with Food,/nhec-blog/25729,blog/teaching-with-food-25729.md,http://recipes.history.org/,*History is Served*,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teaching with Food,/nhec-blog/25729,blog/teaching-with-food-25729.md,http://digitalgallery.nypl.org/nypldigital/explore/dgexplore.cfm?topic=all&collection=MissFrankEButtolphAm&col_id=159,*Miss Frank E. Buttolph American Menu Collection*,200,https://digitalcollections.nypl.org/,,True,True,redirected to different domain: digitalcollections.nypl.org
blog,Teaching with Food,/nhec-blog/25729,blog/teaching-with-food-25729.md,http://www.lib.msu.edu/exhibits/sliker/index.jsp,*Little Cookbooks*,404,https://lib.msu.edu/exhibits/sliker/index.jsp,,False,True,HTTP 404
blog,Teaching with Food,/nhec-blog/25729,blog/teaching-with-food-25729.md,http://www.loc.gov/rr/scitech/SciRefGuides/americancookbooks.html,guide,200,https://guides.loc.gov/community-cookbooks,Introduction - Community Cookbooks: An Online Collection - Research Guides at Library of Congress,True,True,redirected to different domain: guides.loc.gov
blog,Teaching without Textbooks?,/nhec-blog/22468,blog/teaching-without-textbooks-22468.md,http://www.nytimes.com/2009/08/09/education/09textbook.html?em,"In a Digital Future, Textbooks Are History",403,http://www.nytimes.com/2009/08/09/education/09textbook.html?em,,False,True,HTTP 403
blog,Teaching without Textbooks?,/nhec-blog/22468,blog/teaching-without-textbooks-22468.md,http://www.dancohen.org/files/by_the_book.pdf,*By the Book: Assessing the Place of Textbooks in U.S. Survey Courses*,404,https://dancohen.org/files/by_the_book.pdf,,False,True,HTTP 404
blog,Teachinghistory.org at ISTE,/nhec-blog/24110,blog/teachinghistoryorg-at-iste-24110.md,http://center.uoregon.edu/ISTE/2010/program/,2010 conference of the International Society for Technology in Education,404,https://center.uoregon.edu/ISTE/2010/program/,,False,True,HTTP 404
blog,Teachinghistory.org at ISTE,/nhec-blog/24110,blog/teachinghistoryorg-at-iste-24110.md,http://chnm.gmu.edu,Center for History and New Media,200,https://rrchnm.org,Roy Rosenzweig Center for History and New Media,True,True,redirected to different domain: rrchnm.org
blog,Teachinghistory.org Teacher Representative Wins 2011 National History Teacher of the Year,/nhec-blog/25255,blog/teachinghistoryorg-teacher-representative-wins-2011-national-history-teacher-of-the-year-25255.md,http://www.gilderlehrman.org/programs-exhibitions/national-history-teacher-year,award,403,https://www.gilderlehrman.org/programs-exhibitions/national-history-teacher-year,,False,True,HTTP 403
blog,Teachinghistory.org’s AHA Workshop: Teaching the Past in a Digital World,/nhec-blog/25380,blog/teachinghistoryorgs-aha-workshop-teaching-the-past-in-a-digital-world-25380.md,https://www.historians.org/annual/2012/index.cfm,American Historical Association (AHA) Annual Meeting,403,https://www.historians.org/annual/2012/index.cfm,,False,True,HTTP 403
blog,Teachinghistory.org’s AHA Workshop: Teaching the Past in a Digital World,/nhec-blog/25380,blog/teachinghistoryorgs-aha-workshop-teaching-the-past-in-a-digital-world-25380.md,http://www.historicalthinker.com,presentation,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Teachinghistory.org’s AHA Workshop: Teaching the Past in a Digital World,/nhec-blog/25380,blog/teachinghistoryorgs-aha-workshop-teaching-the-past-in-a-digital-world-25380.md,http://sites.google.com/site/myersaha2012,talk,200,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fmyersaha2012&dsh=S-1759658050%3A1781718979781448&followup=https%3A%2F%2Fsites.google.com%2Fsite%2Fmyersaha2012&osid=1&passive=1209600&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AcDsRvxF581w9VSciVf0D7D_cwhkpsMyLa44f1S1VQvMke04iuyVseYfZxjiq85IjcKnVoF0iL_Mlw,,True,True,redirected to different domain: accounts.google.com
blog,Teachinghistory.org’s AHA Workshop: Teaching the Past in a Digital World,/nhec-blog/25380,blog/teachinghistoryorgs-aha-workshop-teaching-the-past-in-a-digital-world-25380.md,http://twitter.com/#!/search/sschat?q=sschat,#SSChat,520,http://twitter.com/#!/search/sschat?q=sschat,,False,True,HTTP 520
blog,Teachinghistory.org’s AHA Workshop: Teaching the Past in a Digital World,/nhec-blog/25380,blog/teachinghistoryorgs-aha-workshop-teaching-the-past-in-a-digital-world-25380.md,http://www.nche.net/conference,conference,404,http://www.nche.net/conference,,False,True,HTTP 404
blog,Tech Tips for Everybody from David Pogue at The New York Times,/nhec-blog/20045,blog/tech-tips-for-everybody-from-david-pogue-at-the-new-york-times-20045.md,http://pogue.blogs.nytimes.com,David Pogue,200,https://archive.nytimes.com/pogue.blogs.nytimes.com/,Technology - Pogue's Posts Blog - The New York Times,True,True,redirected to different domain: archive.nytimes.com
blog,Tech Tips for Everybody from David Pogue at The New York Times,/nhec-blog/20045,blog/tech-tips-for-everybody-from-david-pogue-at-the-new-york-times-20045.md,http://pogue.blogs.nytimes.com/2008/10/02/tech-tips-for-the-basic-computer-user/?em,assembled a list of those basics,200,https://archive.nytimes.com/pogue.blogs.nytimes.com/2008/10/02/tech-tips-for-the-basic-computer-user/?em,Tech Tips for the Basic Computer User - The New York Times,True,True,redirected to different domain: archive.nytimes.com
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/wiseguide/nov02/thanks-early.html,Wise Guide,200,https://blogs.loc.gov,Library of Congress Blogs | Blogs from the Library of Congress,True,True,redirected to different domain: blogs.loc.gov
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1610.html,*this*,404,https://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1610.html,,False,True,HTTP 404
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/,American Memory Learning Page,403,https://www.loc.gov/classroom-materials/?fa=partof_type:presentation,,False,True,HTTP 403
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/,Thanksgiving in American Memory,404,https://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/,,False,True,HTTP 404
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.nps.gov/history/history/online_books/source/sb2/sb2w.htm,Thanksgiving Day Proclamation,404,https://www.nps.gov/history/history/online_books/source/sb2/sb2w.htm,,False,True,HTTP 404
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.backstoryradio.org/2009/11/american-as-pumpkin-pie-a-history-of-thanksgiving/,*As American as Pumpkin Pie: A History of Thanksgiving*,404,https://backstoryradio.org/2009/11/american-as-pumpkin-pie-a-history-of-thanksgiving/,,False,True,HTTP 404
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.virginia.edu/vfh/photoalbums/backstory/tgiving09/,audio slideshow of primary sources,404,https://www.virginia.edu/search/site/,,False,True,HTTP 404
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1541.html,thanksgiving celebrations from the Library of Congress,404,https://www.loc.gov/teachers/classroommaterials/presentationsandactivities/presentations/thanksgiving/timeline/1541.html,,False,True,HTTP 404
blog,Thanksgiving: The Real Backstory,/nhec-blog/23572,blog/thanksgiving-the-real-backstory-23572.md,http://www.nytimes.com/2005/11/24/opinion/24mcwilliams.html?_r=2&pagewanted=print,article on the agricultural challenges of Europeans in the New World,403,http://www.nytimes.com/2005/11/24/opinion/24mcwilliams.html?_r=2&pagewanted=print,,False,True,HTTP 403
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.ourflagwasstillthere.org/,Ourflagwasstillthere.org,200,http://filibustier.org,,True,True,redirected to different domain: filibustier.org
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.ourflagwasstillthere.org/learning-having-fun.html,educational resources,404,http://filibustier.org/learning-having-fun.html,,True,True,HTTP 404; redirected to different domain: filibustier.org
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.opsail.org/press-releases/41/secnav-and-opsail-announce-major-events-for-2012/,dates,404,https://opsail.org/press-releases/41/secnav-and-opsail-announce-major-events-for-2012/,,False,True,HTTP 404
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.nps.gov/stsp/forteachers/index.htm>educators resource guide</a> and short <a href=,essays,404,https://www.nps.gov/stsp/learn/education/index.htm%3eeducators%20resource%20guide%3c/a%3e%20and%20short%20%3ca%20href=,,False,True,HTTP 404
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://starspangled200.org/1812Sites,list,404,http://starspangled200.org/1812Sites,,False,True,HTTP 404
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://starspangled200.org/Resources/Pages/ForTeachers.aspx,resources for teachers,404,http://starspangled200.org/Resources/Pages/ForTeachers.aspx,,False,True,HTTP 404
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://starspangled200.org/Resources/Documents/1812%20Teacher%20Resource%20Guide_Color.pdf,Teacher Resource Guide,404,http://starspangled200.org/Resources/Documents/1812%20Teacher%20Resource%20Guide_Color.pdf,,False,True,HTTP 404
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.friendsoffortmchenry.org/education-programming.html,lesson plans,400,https://www.friendsoffortmchenry.org/education-programming.html,,False,True,HTTP 400
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.warof1812.ohio.gov/,website,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://1812landmarksteachers.org/,The War of 1812 in the Great Lakes and Western Territories,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.history.org/History/teaching/enewsletter/volume10/jan12/teachstrategy.cfm,lesson plan,404,https://history.org/History/teaching/enewsletter/volume10/jan12/teachstrategy.cfm,,False,True,HTTP 404
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.visit1812.com/,Visit 1812,200,https://www.niagaraparks.com,"Niagara Parks - Niagara Falls, Canada - Attractions - Restaurants",True,True,redirected to different domain: niagaraparks.com
blog,The Bicentennial of 1812,/nhec-blog/25365,blog/the-bicentennial-of-1812-25365.md,http://www.1812amherstburg.com/,bicentennial website,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,The Connection Between Literacy and History,/nhec-blog/25172,blog/the-connection-between-literacy-and-history-25172.md,http://www.journalofamericanhistory.org/issues/902/#interchange,*Journal of American History* roundtable,403,http://www.oah.org/publications/jah/issues/902/#interchange,,True,True,HTTP 403; redirected to different domain: oah.org
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.theamericanfilmcompany.com/teachers,Educators’ Page,404,https://www.theamericanfilmcompany.com/teachers,,False,True,HTTP 404
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.indianahistory.org/our-collections/digital-image-collections/lincoln-collections,Daniel Weinberg Collection,404,https://indianahistory.org/our-collections/digital-image-collections/lincoln-collections,,False,True,HTTP 404
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://law2.umkc.edu/faculty/projects/ftrials/lincolnconspiracy/lincolnconspiracy.html,Trial of the Lincoln Assassination Conspirators,404,http://law2.umkc.edu/faculty/projects/ftrials/lincolnconspiracy/lincolnconspiracy.html,,False,True,HTTP 404
blog,The Conspirator in the Classroom,/nhec-blog/24626,blog/the-conspirator-in-the-classroom-24626.md,http://www.teachingwithlincoln.com/personal/,Teaching with Lincoln,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,The Electronic Schoolhouse/LaEscuela Electronica: A Bilingual History Education Resource,/nhec-blog/21719,blog/the-electronic-schoolhouselaescuela-electronica-a-bilingual-history-education-resource-21719.md,http://www.archives.nysed.gov/projects/escuela/eng/eschool_about.shtml,Electronic Schoolhouse/LaEscuela Electronica,404,https://www.archives.nysed.gov/projects/escuela/eng/eschool_about.shtml,,False,True,HTTP 404
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/resources/series79.html,Economics U$A,404,https://www.learner.org/resources/series79.html,,False,True,HTTP 404
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/resources/series86.html,Inside the Global Economics,404,https://www.learner.org/resources/series86.html,,False,True,HTTP 404
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/workshops/economics/workshop3.html,The Government's Hand,404,https://www.learner.org/workshops/economics/workshop3.html,,False,True,HTTP 404
blog,The Great Depression and Today,/nhec-blog/20044,blog/the-great-depression-and-today-20044.md,http://www.learner.org/workshops/economics/workshop6.html,The Building Blocks of Macroeconomics,404,https://www.learner.org/workshops/economics/workshop6.html,,False,True,HTTP 404
